0.001 -0.692761040439
0.00117210229753 -0.721527881528
0.00137382379588 -0.35588904744
0.00161026202756 -0.223382042582
0.00188739182214 -0.112404667417
0.00221221629107 -0.0577831037484
0.0025929437974 0.102870855613
0.00303919538231 -0.0898878118031
0.00356224789026 -0.126532780951
0.00417531893656 -0.0862704520731
0.00489390091848 -0.0751393691903
0.00573615251045 -0.0921709842586
0.0067233575365 -0.0660425446173
0.00788046281567 -0.0690663111821
0.00923670857187 -0.0541271772308
0.0108263673387 -0.0647363974469
0.0126896100317 -0.0618392305544
0.0148735210729 -0.083069501861
0.017433288222 -0.0558841086647
0.0204335971786 -0.0582731068949
0.0239502661999 -0.0625877429654
0.0280721620394 -0.0643077844285
0.0329034456231 -0.0723627467981
0.0385662042116 -0.0634612713883
0.0452035365636 -0.0616931611754
0.0529831690628 -0.0666343678092
0.0621016941892 -0.068031901498
0.0727895384398 -0.0650499621981
0.0853167852417 -0.0664720892007
0.1 -0.0630163559838
