1 146.722717088 146.226626383
10 14.9160875381 16.0137285787
50 3.72696962754 3.91062808135
100 2.41421187996 2.24850053885
200 1.71252172093 1.65922274441
300 1.47366787566 1.40853814532
400 1.33486883392 1.26024609913
