1 150.595005985 146.226626383
10 14.9435005782 16.0137285787
50 3.73629957015 3.91062808135
100 2.42415555634 2.24850053885
200 1.72576956817 1.65922274441
300 1.49042398982 1.40853814532
400 1.35917776605 1.26024609913
