3.0 0.698002 0.69807 0.000173983400485
3.03333333333 0.697997 0.698076 0.000174697744649
3.06666666667 0.697991 0.69806 0.00017328952186
3.1 0.697993 0.698051 0.000173814609882
3.13333333333 0.698007 0.698044 0.000173303288057
3.16666666667 0.698003 0.698047 0.000173862623549
3.2 0.697998 0.698075 0.000175980111863
3.23333333333 0.698 0.698082 0.000175849240799
3.26666666667 0.698012 0.698049 0.000173316233178
3.3 0.698002 0.69804 0.000173052128491
3.33333333333 0.697981 0.698054 0.000172294450074
3.36666666667 0.697987 0.698058 0.000167114266319
3.4 0.698007 0.698057 0.000173316710976
3.43333333333 0.698004 0.698048 0.000173331812225
3.46666666667 0.698002 0.698063 0.000174399570344
3.5 0.69798 0.698062 0.000175598320507
3.53333333333 0.697994 0.698049 0.000174025834414
3.56666666667 0.698011 0.69804 0.000172857672076
3.6 0.697996 0.698075 0.000174558233985
3.63333333333 0.698 0.698067 0.000173601860668
3.66666666667 0.698007 0.698045 0.000173327964417
3.7 0.697985 0.698058 0.000175151225693
3.73333333333 0.698002 0.698066 0.000175247973169
3.76666666667 0.698013 0.698044 0.000173549218979
3.8 0.697976 0.698058 0.000171321254828
3.83333333333 0.698017 0.698036 0.000173789462614
3.86666666667 0.697998 0.698068 0.00017605378355
3.9 0.698004 0.698043 0.000174897650108
3.93333333333 0.698003 0.698071 0.000174573390241
3.96666666667 0.697985 0.698053 0.000178283116138
4.0 0.697964 0.698124 0.000164775684853
4.03333333333 0.543439 0.866504 0.177281561835
4.06666666667 0.484873 0.957538 0.288771070189
4.1 0.446116 1.0018 0.358914888572
4.13333333333 0.409428 1.06596 0.428635672391
4.16666666667 0.39033 1.10775 0.477273336214
4.2 0.366102 1.14836 0.524089906457
4.23333333333 0.347397 1.19243 0.565174136921
4.26666666667 0.329231 1.23466 0.610885505522
4.3 0.308413 1.27877 0.649944448935
4.33333333333 0.298399 1.31326 0.68134920672
4.36666666667 0.275837 1.35042 0.715263627714
4.4 0.269648 1.38611 0.745884563951
4.43333333333 0.254894 1.42099 0.777863866617
4.46666666667 0.243488 1.44456 0.804079112545
4.5 0.23178 1.48051 0.839814141974
4.53333333333 0.225444 1.51633 0.855842571018
4.56666666667 0.214668 1.54885 0.885493491077
4.6 0.205985 1.57833 0.909657336042
4.63333333333 0.193594 1.6042 0.932435041112
4.66666666667 0.188702 1.64884 0.954597221924
4.7 0.180946 1.66985 0.977266303129
4.73333333333 0.174125 1.69811 0.996370427968
4.76666666667 0.166312 1.72663 1.01643776113
4.8 0.158297 1.75013 1.03500920175
4.83333333333 0.148892 1.78502 1.06056599381
4.86666666667 0.132513 1.80405 1.08705189943
4.9 0.139536 1.83327 1.10124235493
4.93333333333 0.133599 1.86505 1.12170659564
4.96666666667 0.126627 1.89902 1.14473424414
5.0 0.122462 1.91694 1.15785063814
5.03333333333 0.117142 1.93969 1.1776487666
5.06666666667 0.111636 1.96212 1.1968871745
5.1 0.106722 1.99401 1.21580224978
5.13333333333 0.102627 2.01752 1.22880506589
5.16666666667 0.0908736 2.04126 1.2477700531
5.2 0.0854205 2.06583 1.26079336054
5.23333333333 0.0867336 2.08771 1.27988835948
5.26666666667 0.0844477 2.13941 1.29548232329
5.3 0.0800726 2.14059 1.31297445092
5.33333333333 0.0759151 2.16625 1.32222004354
5.36666666667 0.0706689 2.18428 1.34213566545
5.4 0.0687168 2.23234 1.35544977985
5.43333333333 0.0641973 2.25247 1.35578857334
5.46666666667 0.0623893 2.2668 1.37776753962
5.5 0.0565566 2.28227 1.39449187899
5.53333333333 0.0553556 2.33899 1.4053137193
5.56666666667 0.0513219 2.32868 1.41797397553
5.6 0.0480566 2.38626 1.43339360434
