1 147.851462345 146.226626383
10 15.0623441159 16.0137285787
50 3.76141477409 3.91062808135
100 2.42534741226 2.24850053885
200 1.71301203265 1.65922274441
300 1.47141681462 1.40853814532
400 1.33224517197 1.26024609913
