0.0123129	0.292409905254865
0.0200084	0.306674095308274
0.0246257	0.320938285361682
0.0307821	0.332824111932855
0.0353994	0.354220397012967
0.0415558	0.377993547865314
0.0461731	0.399389832945426
0.0477122	0.425539849570007
0.05232949	0.451689866194588
0.0569468	0.475463017046935
0.060025	0.501614531381518
0.0615641	0.523009318751629
0.0661814	0.542028738059507
0.0707987	0.568178754684088
0.0738769	0.589575039764201
0.0769551	0.608592961362077
0.0800333	0.625234017187720
0.0861897	0.644253436495598
0.0892679	0.663271358093475
0.0954243	0.672780318892414
0.1031198	0.682290777401353
0.1123544	0.668026587347945
0.1231282	0.651385531522302
0.1323628	0.632366112214424
0.1385192	0.608592961362077
0.1431365	0.587198173991966
0.1523711	0.565801888911854
0.1631453	0.542028738059507
0.1769963	0.520632452979395
0.1939273	0.501614531381518
0.2139353	0.494482436354813
0.2293263	0.501614531381518
0.2524123	0.501614531381518
0.2724213	0.487350341328109
0.2893513	0.463577190475763
0.3016643	0.439804039623416
0.3185943	0.420784620315538
0.3355243	0.399389832945426
0.3586103	0.404143564489895
0.3709233	0.418407754543303
0.3955493	0.430295078824477
0.4124793	0.437427173851182
0.4371053	0.435048810368946
0.4601913	0.423162983797773
0.4848173	0.411275659516599
0.5140603	0.399389832945426
0.5356073	0.385125642892018
0.5602333	0.375616682093080
0.5848583	0.363729357811906
0.6110233	0.354220397012967
0.6356493	0.349465167758497
0.6587353	0.339956206959559
0.6833613	0.335202475415090
0.7095263	0.328070380388386
0.7387683	0.318559921879446
0.7633943	0.311429324562744
0.7972543	0.304297229536039
0.8249583	0.299542000281569
0.8542013	0.294786771027099
0.8772883	0.287654676000395
0.8896012	0.292409905254865
