1 145.421034814 146.226626383
10 15.0486540557 16.0137285787
50 3.75945469531 3.91062808135
100 2.42597103183 2.24850053885
200 1.71654939117 1.65922274441
300 1.47594936258 1.40853814532
400 1.33287949619 1.26024609913
