1 150.715635558 146.226626383
10 15.0025232616 16.0137285787
50 3.74732707483 3.91062808135
100 2.42356494532 2.24850053885
200 1.72211380643 1.65922274441
300 1.48698007213 1.40853814532
400 1.35947032464 1.26024609913
