0.001 -0.0389483983259
0.00117210229753 -0.0409214072849
0.00137382379588 -0.032696716212
0.00161026202756 -0.0338382734406
0.00188739182214 -0.0361977961033
0.00221221629107 -0.0354183392249
0.0025929437974 -0.0304924326598
0.00303919538231 -0.0308631988187
0.00356224789026 -0.0317288478802
0.00417531893656 -0.036739362556
0.00489390091848 0.0123608299356
0.00573615251045 0.00185088124873
0.0067233575365 -0.00997785443148
0.00788046281567 -0.0205593659256
0.00923670857187 -0.0039334062803
0.0108263673387 -0.00819922049318
0.0126896100317 -0.0144281665068
0.0148735210729 -0.00862412466117
0.017433288222 -0.00873063024539
0.0204335971786 -0.00527707253084
0.0239502661999 -0.00477510789203
0.0280721620394 -0.00479728490781
0.0329034456231 -0.00529747911259
0.0385662042116 -0.00540379833533
0.0452035365636 -0.00496538296024
0.0529831690628 -0.00535077849507
0.0621016941892 -0.00450302013533
0.0727895384398 -0.0039375062328
0.0853167852417 -0.00342286901354
0.1 -0.00313102694026
